SerialNumber,Model,Capacity,CargoGroup
24519,H-10,3717,Electronics
34022,E-13,5761,Raw Minerals
38586,K-18,9962,Metals
32595,I-20,9999,Electronics
40966,K-12,3348,Machinery
31430,L-20,5919,Food
18443,I-13,7201,Livestock
11066,O-15,2306,Automobiles
38502,O-20,2426,Electronics
27624,C-14,9758,Metals
30610,O-17,2383,Livestock
21462,B-17,5727,Electronics
25404,C-14,1853,Livestock
47304,J-13,7808,Agricultural
18243,M-15,3059,Goods
18687,N-18,6005,Food
23187,H-10,3782,Food
14594,I-13,2128,Building Materials
45882,J-11,2580,Raw Minerals
24132,D-12,4075,Electronics
38271,L-10,3496,Building Materials
11118,A-17,4920,Oil
27999,A-11,6335,Agricultural
37373,L-15,7431,Machinery
20927,C-18,9615,Building Materials
41764,D-10,4908,Automobiles
46393,N-20,6349,Forestry
24408,G-13,5104,Food
29466,H-16,4888,Building Materials
44703,I-17,8535,Livestock
27217,H-11,6989,Food
45907,G-17,1305,Oil
29149,I-14,5771,Electronics
36202,K-11,6269,Electronics
37515,O-10,5491,Chemicals
25583,N-17,3714,Food
47661,O-10,7911,Chemicals
43419,L-19,7001,Electronics
25878,M-14,5613,Goods
24149,I-20,4226,Livestock
18271,P-11,7177,Raw Minerals
38193,P-13,8334,Food
28082,C-16,8705,Metals
44050,N-12,8152,Agricultural
19085,J-12,3473,Electronics
20732,G-18,5867,Livestock
16385,C-18,6022,Building Materials
29528,B-19,3519,Metals
48834,D-15,4107,Chemicals
18945,L-14,9464,Metals
10561,O-14,3790,Oil
47098,B-13,3774,Forestry
13036,C-12,4170,Electronics
43969,M-14,9829,Oil
16576,M-15,9588,Electronics
13157,L-12,8032,Food
28185,L-18,6864,Building Materials
48459,A-20,3891,Raw Minerals
14067,B-15,6203,Metals
39364,F-19,8656,Agricultural
44295,P-20,5660,Agricultural
18556,P-13,9398,Agricultural
48271,C-20,2786,Livestock
32201,L-12,7966,Goods
18345,L-13,8203,Livestock
19686,G-13,7754,Raw Minerals
30251,K-18,9668,Electronics
46079,F-15,3192,Metals
36247,E-18,1248,Food
38168,E-19,2020,Building Materials
30562,F-16,3503,Intermodal Containers
49996,A-19,1635,Automobiles
29022,F-13,6617,Building Materials
14879,C-11,7485,Forestry
26192,K-17,7954,Forestry
28870,B-17,1935,Raw Minerals
35445,G-12,5258,Raw Minerals
46845,E-18,3515,Automobiles
49103,E-11,6972,Electronics
37154,O-10,6851,Electronics
40531,K-10,5192,Forestry
30012,A-11,8299,Intermodal Containers
32719,M-15,7838,Forestry
26555,L-11,8649,Chemicals
29143,M-11,7016,Building Materials
28107,J-13,7461,Food
24841,H-10,1732,Automobiles
45210,O-10,1929,Agricultural
30249,O-17,6855,Electronics
24231,J-11,6482,Metals
15992,D-20,8063,Building Materials
14305,O-13,9821,Food
11733,J-20,8423,Raw Minerals
38114,C-11,5942,Building Materials
22143,I-17,3698,Electronics
42382,H-20,1530,Oil
37000,G-10,3547,Forestry
34699,H-17,1732,Forestry
20720,G-12,4505,Agricultural
11796,I-16,6295,Oil
10698,I-17,2353,Agricultural
29489,B-14,9543,Automobiles
45193,I-15,2325,Machinery
15635,J-11,6786,Forestry
16613,H-18,9591,Chemicals
13721,N-17,2359,Chemicals
12282,A-15,5308,Electronics
33641,C-18,1817,Goods
20690,O-11,2112,Oil
40208,N-19,3906,Agricultural
20679,M-10,3069,Goods
39599,I-18,3919,Livestock
42970,G-19,5908,Building Materials
22644,J-17,3382,Automobiles
31840,G-18,8287,Oil
10920,G-20,7385,Livestock
10534,L-18,8958,Automobiles
19618,E-18,3258,Forestry
31047,I-11,1804,Goods
40808,H-12,4305,Machinery
37140,F-13,4585,Livestock
30567,B-10,6545,Machinery
47601,M-10,6101,Electronics
36604,D-20,1901,Intermodal Containers
40892,K-11,3436,Food
19267,F-11,5001,Intermodal Containers
30388,F-18,9829,Food
41439,D-11,3604,Machinery
45689,F-17,4295,Raw Minerals
28451,K-20,7343,Chemicals
14409,I-14,1423,Metals
22723,I-15,4227,Automobiles
30866,D-15,3018,Metals
25096,A-10,2348,Forestry
29519,K-19,5694,Agricultural
22606,P-19,8952,Building Materials
27665,F-11,7282,Food
40294,P-17,7281,Agricultural
47011,E-13,1789,Automobiles
38021,B-13,5793,Food
31220,I-14,4284,Intermodal Containers
45374,G-17,3719,Automobiles
11218,E-20,8350,Livestock
37901,D-18,9727,Electronics
37359,G-17,6607,Forestry
18070,E-15,6054,Oil
15248,J-16,7865,Raw Minerals
31923,F-20,1449,Goods
37800,A-14,6096,Building Materials
13200,M-20,7213,Forestry
43062,A-15,9628,Agricultural
37479,M-18,6396,Food
15521,D-20,1769,Intermodal Containers
27202,O-14,4096,Chemicals
27229,O-12,8383,Forestry
12594,B-18,3642,Chemicals
19732,D-16,3516,Building Materials
18649,E-11,5776,Machinery
14161,H-16,4442,Raw Minerals
15295,H-10,7158,Automobiles
20503,O-19,5125,Chemicals
47958,J-15,4965,Machinery
31488,F-19,1298,Food
19031,E-12,4911,Forestry
26112,I-18,9660,Oil
22597,B-17,2169,Raw Minerals
17420,C-12,4724,Chemicals
45517,B-17,3258,Livestock
36443,C-12,9587,Livestock
23312,B-15,7474,Automobiles
31373,P-20,2281,Goods
13555,M-13,8781,Raw Minerals
17346,A-16,7106,Raw Minerals
43359,M-19,9586,Livestock
40856,D-10,6078,Metals
40300,M-16,5272,Metals
15378,F-11,7698,Oil
18877,M-13,7760,Raw Minerals
48002,J-14,8662,Metals
16765,M-18,5046,Goods
12934,B-17,9417,Intermodal Containers
11560,G-17,5154,Goods
20382,N-13,5403,Forestry
15523,C-12,3361,Automobiles
17853,P-17,8748,Electronics
32405,E-15,7002,Intermodal Containers
10313,L-17,4291,Raw Minerals
14991,D-15,6826,Forestry
18134,P-19,4440,Forestry
41703,K-19,1314,Chemicals
46451,O-13,8081,Chemicals
32390,I-19,4477,Oil
35699,C-13,2760,Agricultural
44902,I-17,8082,Agricultural
16725,A-12,7801,Metals
45613,M-16,3776,Food
39808,A-12,9816,Oil
18833,G-12,8491,Machinery
21237,J-20,9235,Intermodal Containers
29229,A-16,7121,Electronics
36842,I-17,7760,Machinery
28688,C-15,4884,Machinery
38358,J-16,8457,Livestock
28998,E-16,9039,Oil
24646,P-11,2580,Food
21690,D-16,1338,Building Materials
24070,O-10,2575,Forestry
22944,H-17,3793,Agricultural
32292,E-20,2688,Goods
35676,M-11,7501,Oil
42609,E-20,7818,Raw Minerals
39639,O-17,4258,Building Materials
46003,C-18,6008,Forestry
39679,A-11,6040,Agricultural
42835,O-19,6239,Intermodal Containers
19093,A-12,9788,Livestock
42731,A-20,1836,Automobiles
43777,A-17,8304,Oil
41244,M-13,1981,Intermodal Containers
17497,I-14,7301,Forestry
20515,F-12,3584,Agricultural
14089,J-18,3193,Food
47165,D-12,7048,Food
16798,A-14,7739,Agricultural
15190,C-17,1053,Food
21121,P-19,2281,Building Materials
40840,G-20,9575,Intermodal Containers
23134,F-14,9701,Livestock
10795,K-10,6313,Food
31285,B-18,1416,Machinery
38369,M-18,7109,Livestock
22429,E-16,7614,Raw Minerals
45526,K-11,3198,Oil
34786,H-20,9722,Metals
25935,E-17,6821,Food
29886,J-12,7116,Building Materials
42479,F-18,4183,Livestock
31994,A-17,9257,Raw Minerals
32096,J-14,3390,Chemicals
20631,P-19,1169,Chemicals
29906,G-17,6096,Machinery
39757,D-12,4225,Electronics
48673,K-20,5052,Machinery
32329,I-14,6654,Building Materials
25923,G-15,3911,Forestry
23791,I-15,8283,Forestry
34257,K-18,4356,Forestry
28615,L-17,5686,Automobiles
15409,K-10,2430,Livestock
35893,J-20,7829,Food
12643,N-11,3693,Forestry
18067,A-15,4520,Agricultural
38728,N-14,3561,Chemicals
18232,A-16,8543,Electronics
22158,O-11,6970,Livestock
19575,B-11,3471,Raw Minerals
21781,N-10,8962,Automobiles
26850,P-14,4760,Chemicals
34845,L-13,8269,Oil
30515,K-10,5246,Forestry
15531,K-17,5019,Raw Minerals
33107,I-19,6370,Chemicals
47643,J-12,2190,Metals
27582,N-17,5834,Automobiles
42908,M-15,9593,Electronics
19445,A-13,4705,Agricultural
12807,B-19,7109,Goods
46635,A-15,9172,Forestry
18922,K-20,3179,Metals
43835,F-13,1281,Automobiles
35117,I-18,5508,Electronics
11114,E-17,9911,Oil
31829,E-12,3111,Forestry
37984,M-17,1675,Oil
44522,E-16,3904,Raw Minerals
39318,P-17,3569,Automobiles
39743,E-15,7573,Food
15151,P-18,6068,Raw Minerals
39571,D-17,9263,Intermodal Containers
37025,D-11,8971,Intermodal Containers
33363,J-16,8572,Machinery
40891,D-17,6193,Intermodal Containers
26276,G-13,4648,Automobiles
19231,G-14,5598,Food
34773,F-16,8451,Chemicals
16394,D-11,6756,Livestock
30628,H-13,7173,Goods
16158,O-17,4405,Chemicals
43821,D-16,9748,Building Materials
24561,H-16,7591,Automobiles
36229,A-10,8883,Livestock
44448,C-13,4042,Machinery
44476,C-14,4077,Metals
17660,L-20,3896,Electronics
10377,A-15,3504,Electronics
13320,H-18,4051,Goods
42547,H-16,9995,Chemicals
42391,F-19,1464,Oil
49846,H-10,4796,Food
28013,G-14,6636,Metals
35936,J-20,1754,Building Materials
27592,A-12,9646,Chemicals
45632,H-13,8475,Goods
42825,P-17,4690,Automobiles
49199,G-15,3022,Building Materials
46475,M-20,7730,Electronics
26050,C-16,4285,Machinery
49579,B-12,6881,Metals
16461,O-11,7011,Oil
39077,C-10,8354,Livestock
16686,D-14,8079,Oil
16561,P-14,6997,Chemicals
18019,B-10,1908,Raw Minerals
23282,I-20,2788,Agricultural
48900,I-18,7853,Agricultural
18767,D-19,4126,Forestry
13959,D-13,8669,Automobiles
45799,O-12,8868,Metals
13331,B-10,3483,Goods
33113,O-10,5056,Electronics
12981,L-10,5967,Raw Minerals
36828,G-18,2600,Intermodal Containers
38030,O-14,4540,Building Materials
45653,A-15,2969,Metals
34997,G-12,4980,Intermodal Containers
31986,D-14,6493,Oil
16510,C-10,3376,Forestry
25530,O-16,3519,Oil
35752,M-13,5298,Livestock
49534,K-15,7707,Chemicals
31657,B-19,7742,Chemicals
42726,N-20,4319,Building Materials
48476,D-10,4453,Oil
43125,O-15,2442,Intermodal Containers
43112,H-11,1507,Automobiles
27162,F-16,9779,Intermodal Containers
16194,M-18,9304,Oil
42272,M-12,2998,Chemicals
47458,C-14,3073,Agricultural
24575,D-18,6681,Forestry
24911,M-16,4691,Intermodal Containers
21632,I-10,7532,Goods
45169,A-14,6796,Raw Minerals
33530,A-19,1941,Electronics
25909,K-16,7217,Agricultural
41604,O-20,8448,Machinery
24029,P-15,2635,Chemicals
12951,J-19,2757,Automobiles
26806,O-15,1818,Intermodal Containers
40646,H-13,2529,Livestock
26747,F-20,9681,Forestry
32249,N-12,8921,Agricultural
42616,G-15,1616,Food
20057,M-18,2229,Raw Minerals
48602,M-17,7016,Agricultural
38871,F-15,1190,Livestock
40441,N-15,7188,Agricultural
39894,J-17,1300,Metals
10672,G-11,3157,Metals
13369,C-18,5398,Goods
43800,K-17,4733,Agricultural
12669,O-18,2723,Chemicals
22289,P-16,6536,Machinery
22559,A-18,3580,Agricultural
23899,E-20,5392,Chemicals
19228,A-15,9640,Automobiles
11533,H-20,7332,Intermodal Containers
49958,E-16,9488,Electronics
38477,O-11,7406,Intermodal Containers
41223,H-17,8590,Chemicals
18914,L-10,9607,Building Materials
34068,P-20,5096,Building Materials
34928,D-13,7367,Forestry
29374,I-11,3259,Livestock
11049,G-12,7820,Goods
39471,C-14,2309,Food
43559,M-14,6354,Building Materials
29268,H-10,3071,Agricultural
28401,M-12,7810,Oil
45264,A-14,3890,Building Materials
44135,E-13,3372,Electronics
26607,F-12,3216,Agricultural
46257,H-10,4500,Forestry
10191,O-14,9115,Metals
34220,B-14,7366,Agricultural
30798,K-18,6022,Building Materials
21962,H-19,7958,Livestock
47000,H-17,6891,Food
44556,I-13,2873,Chemicals
41969,G-10,4766,Chemicals
21355,L-14,4403,Agricultural
32605,K-15,9750,Raw Minerals
31473,D-11,7560,Oil
29481,B-16,4805,Forestry
25658,J-12,7865,Oil
44303,I-10,9472,Agricultural
49454,D-14,5052,Machinery
34358,D-12,9829,Food
18428,L-16,3378,Goods
44398,I-20,4491,Chemicals
22941,P-10,6311,Chemicals
16432,F-19,4950,Chemicals
49006,E-15,1858,Chemicals
16977,J-17,4605,Automobiles
36057,M-14,6502,Metals
11579,F-14,5615,Chemicals
20741,K-18,9810,Agricultural
22423,H-16,7125,Chemicals
39926,O-19,8802,Machinery
22892,P-15,2728,Metals
30512,N-11,5778,Livestock
44415,J-17,1710,Electronics
47817,A-20,9207,Metals
35602,C-20,2184,Livestock
12571,M-15,5995,Chemicals
39582,N-10,6623,Goods
36800,L-11,2591,Agricultural
45460,O-16,4724,Building Materials
44822,P-10,4582,Oil
27759,G-11,7288,Building Materials
13053,H-19,4922,Building Materials
26131,N-19,1993,Intermodal Containers
49408,K-12,1475,Automobiles
18758,P-11,8248,Chemicals
39804,H-17,2665,Forestry
41551,D-19,1846,Automobiles
48778,L-17,2622,Oil
46616,F-14,5228,Forestry
14358,P-14,3553,Machinery
27500,D-18,1981,Electronics
43395,A-19,8305,Agricultural
46644,G-16,1987,Forestry
30028,E-12,5001,Automobiles
49080,O-12,9061,Chemicals
31437,L-18,4009,Food
49227,H-12,5832,Forestry
27535,D-20,7505,Electronics
36813,J-13,7349,Forestry
29315,K-11,7966,Electronics
48708,P-16,9884,Agricultural
47508,A-17,5748,Food
34748,L-11,6384,Raw Minerals
28943,H-13,2989,Forestry
26297,C-10,2766,Automobiles
33177,P-17,8605,Metals
22940,A-19,1235,Building Materials
46355,L-19,2413,Electronics
12459,P-14,5468,Metals
20199,K-20,3223,Food
45932,N-11,4326,Livestock
12038,L-20,3057,Forestry
33286,A-20,3125,Building Materials
35995,O-14,6875,Building Materials
12113,D-12,7291,Metals
39597,I-14,6720,Metals
41238,E-12,6072,Chemicals
27406,N-17,3705,Food
43883,J-13,8061,Livestock
41971,E-12,5531,Chemicals
32290,B-17,4847,Intermodal Containers
42692,L-17,1304,Livestock
16020,N-20,2171,Forestry
43154,I-12,2001,Building Materials
41362,M-13,4136,Machinery
31084,N-20,5063,Forestry
10869,K-19,2591,Metals
42716,E-14,7995,Building Materials
49074,N-17,4958,Agricultural
44527,G-14,5715,Automobiles
31237,G-11,4988,Electronics
45170,O-16,2861,Goods
33871,N-16,3057,Agricultural
22399,E-20,8836,Goods
24676,B-20,3959,Raw Minerals
23841,J-14,7415,Chemicals
22341,O-15,8306,Intermodal Containers
10895,O-20,5690,Machinery
38069,F-17,2072,Building Materials
40183,A-17,6778,Goods
48726,G-12,3729,Agricultural
24670,L-13,4291,Building Materials
21997,P-16,2683,Raw Minerals
14424,D-14,2796,Machinery
44947,P-11,1939,Goods
14808,B-14,2548,Electronics
14760,C-15,4288,Goods
36689,N-19,1398,Automobiles
27892,N-15,6325,Automobiles
46387,G-19,3055,Intermodal Containers
44809,L-13,8485,Building Materials
15674,A-12,1863,Intermodal Containers
31598,F-15,3982,Building Materials
36567,A-19,3602,Building Materials
30106,J-12,7122,Intermodal Containers
16994,D-19,9881,Metals
41548,D-12,7164,Goods
38174,K-17,8380,Electronics
33491,K-11,9298,Forestry
39173,N-14,6458,Electronics
12950,D-16,7570,Livestock
49044,L-13,6410,Goods
25148,J-18,6154,Chemicals
41321,I-20,5075,Building Materials
47446,J-10,1522,Oil
23453,O-16,4696,Metals
12693,A-13,5366,Livestock
37117,I-12,8490,Raw Minerals
10215,F-20,6176,Building Materials
35493,P-17,2542,Raw Minerals
34219,K-17,1490,Chemicals
48741,P-18,3656,Electronics
44964,I-11,1224,Automobiles
36045,D-12,3298,Chemicals
11679,P-18,2253,Food
18435,D-13,4688,Goods
36303,A-15,1275,Goods
16179,O-16,3147,Building Materials
13076,H-19,5394,Metals
29121,L-20,9747,Building Materials
29931,K-10,4669,Metals
49472,G-13,8522,Food
44449,K-16,6616,Machinery
12948,K-14,1724,Chemicals
21848,I-15,2647,Machinery
34180,O-10,3502,Intermodal Containers
49629,E-20,2841,Building Materials
27664,C-16,5767,Agricultural
25528,H-16,3343,Intermodal Containers
11525,M-14,6225,Livestock
38505,J-20,8825,Forestry
17320,N-17,3251,Livestock
21555,A-10,6254,Food
44591,P-12,2556,Forestry
35033,L-13,1015,Chemicals
19795,H-18,7784,Intermodal Containers
11279,E-14,9554,Intermodal Containers
36054,N-19,6707,Intermodal Containers
30113,B-13,6096,Agricultural
28988,N-10,6974,Electronics
38254,F-16,3377,Building Materials
18885,B-19,3276,Agricultural
10767,C-11,6695,Raw Minerals
22531,K-17,5428,Oil
21914,F-13,4291,Automobiles
17309,O-14,7710,Machinery
35887,J-12,3863,Raw Minerals
10168,I-14,4393,Automobiles
26193,L-19,3820,Chemicals
43405,G-17,2946,Electronics
21547,N-17,8562,Machinery
48121,P-14,8070,Metals
39183,F-15,2871,Intermodal Containers
37914,L-19,8540,Building Materials
34977,P-17,1100,Oil
25323,B-12,7882,Forestry
40710,B-10,7805,Livestock
21304,M-18,3988,Forestry
22591,O-16,1823,Forestry
12771,I-14,5807,Oil
15491,I-19,6244,Chemicals
19442,C-15,8011,Forestry
16931,O-12,1938,Oil
40218,A-10,3322,Goods
48178,N-11,7192,Raw Minerals
20102,N-20,8684,Forestry
20644,E-19,3764,Electronics
17272,D-19,3291,Chemicals
22050,B-15,9979,Metals
24653,O-14,2080,Livestock
12536,G-19,7849,Automobiles
34844,F-13,3011,Forestry
48924,M-11,3615,Electronics
11510,O-14,9305,Goods
35419,O-11,2109,Electronics
11807,N-13,8637,Raw Minerals
31284,K-14,2231,Food
29202,J-18,8458,Metals
33256,L-20,4591,Machinery
11283,M-17,5316,Chemicals
17984,H-12,6232,Intermodal Containers
40550,F-19,2550,Automobiles
18465,L-11,1040,Automobiles
11181,P-18,7940,Building Materials
23880,I-20,8563,Agricultural
38966,O-20,8240,Forestry
20073,G-18,9606,Agricultural
48185,F-17,7571,Oil
17223,O-15,9547,Agricultural
39878,D-20,7160,Machinery
25894,M-16,9336,Goods
48348,A-18,8291,Goods
20971,B-14,8000,Food
44026,B-14,9842,Livestock
44021,L-14,4792,Metals
21496,C-17,3743,Oil
28179,E-20,9574,Forestry
40912,E-18,6887,Goods
34511,O-17,2359,Metals
43423,D-10,9884,Automobiles
40979,E-20,8935,Livestock
46774,I-15,9317,Agricultural
46843,N-12,4763,Goods
46762,H-12,6850,Forestry
11646,C-11,1455,Oil
22908,K-15,5329,Forestry
41466,G-12,4957,Food
33634,F-20,7836,Agricultural
41087,D-16,3876,Automobiles
22231,A-14,9195,Forestry
48506,F-16,6859,Building Materials
49405,F-13,5140,Machinery
35861,B-12,3020,Raw Minerals
24081,O-15,3989,Machinery
22244,M-14,3271,Electronics
10115,P-15,2683,Forestry
21984,F-19,8993,Intermodal Containers
28693,C-14,9099,Chemicals
35871,J-14,3847,Livestock
26495,E-18,8311,Automobiles
24300,A-11,2348,Machinery
39139,M-18,5770,Oil
48379,K-12,7688,Oil
10279,B-12,3581,Forestry
12788,I-16,2659,Food
30087,E-10,1643,Livestock
20569,F-11,5409,Metals
37928,N-18,3412,Oil
16256,P-20,8847,Goods
49845,A-16,6145,Oil
21656,G-12,1360,Forestry
38757,P-11,8202,Electronics
11872,A-11,4824,Forestry
48554,G-19,1295,Metals
19058,M-12,6428,Building Materials
20429,I-10,2508,Chemicals
34825,L-19,8431,Oil
42194,E-10,2073,Automobiles
35317,F-10,3107,Raw Minerals
11212,J-15,7781,Building Materials
18846,B-19,4856,Automobiles
16669,L-14,9528,Agricultural
36705,M-13,2019,Livestock
35575,E-15,7751,Electronics
32584,F-19,3330,Electronics
13746,I-19,7343,Agricultural
39102,H-15,7745,Chemicals
47010,K-15,3160,Agricultural
13793,I-10,5320,Agricultural
29846,M-10,3727,Oil
49406,I-13,1910,Intermodal Containers
28044,F-14,6472,Machinery
30445,D-18,2312,Intermodal Containers
25254,E-10,8204,Machinery
49876,M-20,3270,Metals
25200,M-17,4831,Food
16940,H-13,2549,Building Materials
31172,H-18,6171,Automobiles
11207,A-11,2682,Livestock
13879,P-20,4134,Oil
21175,D-10,1980,Goods
29017,H-20,3383,Food
40087,I-17,3560,Forestry
18005,K-20,6562,Metals
15684,E-10,1781,Metals
44470,N-15,2134,Raw Minerals
43971,N-11,9770,Raw Minerals
15110,P-18,5748,Food
25290,F-20,3580,Metals
38245,C-18,7849,Food
24031,D-17,9344,Oil
38229,K-10,8545,Chemicals
19594,G-10,4546,Oil
24812,E-14,4022,Building Materials
35865,P-13,2215,Machinery
49124,L-16,3984,Forestry
17139,H-12,4586,Automobiles
22145,A-19,1264,Building Materials
17783,L-11,4338,Building Materials
12724,O-12,1075,Oil
45910,H-12,6733,Agricultural
11885,O-20,9150,Oil
41171,M-13,2081,Machinery
42936,E-16,6184,Metals
12062,P-10,1270,Intermodal Containers
27265,C-12,9295,Automobiles
30849,D-16,7100,Food
21305,F-18,6309,Chemicals
23391,C-14,1768,Livestock
37316,M-13,5099,Raw Minerals
45474,G-10,3052,Oil
16732,N-19,7651,Raw Minerals
21198,H-16,6162,Livestock
10699,O-14,6590,Intermodal Containers
34710,B-13,6506,Electronics
46110,L-17,4792,Food
15170,J-18,5757,Raw Minerals
18881,C-13,2071,Oil
34260,D-16,3699,Food
21185,C-11,4513,Building Materials
41352,H-20,2212,Electronics
41002,L-19,1991,Automobiles
46739,J-17,9459,Oil
15766,N-20,6525,Automobiles
11659,L-14,7982,Goods
33912,D-18,1471,Intermodal Containers
20464,E-14,2134,Food
49532,D-14,9872,Food
11183,P-14,9029,Electronics
46745,E-16,7950,Goods
17040,P-12,8229,Machinery
30814,E-11,6908,Oil
10230,B-19,7000,Metals
10552,H-20,2255,Automobiles
11662,H-18,9383,Oil
47526,M-20,9130,Raw Minerals
26581,I-10,7910,Building Materials
12150,F-11,3519,Chemicals
46841,P-18,8710,Forestry
23431,G-10,8274,Raw Minerals
17629,D-18,5280,Goods
16200,P-14,2801,Oil
46310,J-20,3152,Building Materials
20447,K-14,5148,Forestry
42416,M-20,5949,Metals
22751,G-14,2389,Forestry
32225,K-14,4320,Machinery
18756,O-13,5818,Goods
25705,I-19,7614,Building Materials
31150,J-17,7716,Automobiles
42506,A-11,2344,Metals
29558,J-12,9045,Agricultural
17554,N-14,8792,Raw Minerals
44818,M-16,4578,Oil
26893,O-11,2576,Agricultural
12370,C-19,2000,Chemicals
32087,A-10,3941,Food
17230,J-15,1199,Intermodal Containers
16529,O-11,4897,Forestry
44456,B-16,9334,Chemicals
32576,P-18,3940,Metals
24701,H-13,6888,Building Materials
21176,J-11,2590,Machinery
22495,O-10,2098,Agricultural
34541,E-18,9909,Agricultural
37620,M-15,3154,Food
27615,M-15,2549,Raw Minerals
42912,B-19,4818,Automobiles
36411,O-15,5898,Oil
39420,N-16,9540,Machinery
48030,P-15,9308,Goods
32438,G-10,2170,Building Materials
10192,J-14,1523,Metals
41977,C-17,8550,Automobiles
34993,M-20,5749,Agricultural
48180,B-12,5477,Automobiles
16119,B-13,1198,Machinery
45486,G-15,1027,Goods
48274,N-14,5972,Automobiles
32316,C-13,1852,Building Materials
40460,N-19,1428,Metals
12444,I-14,9741,Metals
29668,N-15,2612,Oil
30070,F-12,8606,Forestry
37061,F-15,9216,Goods
45629,I-14,8461,Chemicals
30461,G-19,4900,Agricultural
11260,F-10,5530,Agricultural
17386,H-18,6245,Goods
21951,P-15,1608,Intermodal Containers
